Species,Run,Stage,Mass,Metabolic
bugula,9,early,8.693822078745328,0.12925547202681756
bugula,9,early,14.310455054549445,0.17227562810611324
bugula,9,early,11.532727700178656,0.13403727192162868
bugula,9,early,14.911448468299634,0.128484661889702
bugula,9,late,0.20316649112872814,0.6435512867553649
bugula,9,late,0.20974029523929388,0.36744765997720924
bugula,9,late,0.20498440611354618,0.4153878553847307
bugula,9,late,0.1945958508254272,0.3532448760815433
bugula,9,late,0.15949804786829552,0.2687769027255737
bugula,9,late,0.1600801671119617,0.45219174832590353
bugula,9,late,0.12008712402495987,0.21740825888370136
bugula,9,late,0.13087044495456704,0.32431031422012685
bugula,9,late,0.1192303829925203,0.5007005102769857
bugula,9,late,0.17055085502362263,0.4947786166307
bugula,9,late,0.1243581059926682,0.32766102688948767
bugula,9,late,0.1922261700211648,0.37509774993893324
bugula,9,late,0.1457681671116759,0.32287828517487954
bugula,9,late,0.23843756278899572,0.36700069695283555
bugula,9,late,0.1921745040734079,0.4271649209983726
bugula,9,late,0.07778499802132811,0.24740465171666462
bugula,9,late,0.12925547202681756,0.33986412403930666
bugula,9,late,0.17227562810611324,0.2810200592431198
bugula,9,late,0.13403727192162868,0.35335825779422825
bugula,9,late,0.128484661889702,0.31860176691478914
bugula,10,early,12.776950962815704,0.31189809270401764
bugula,10,early,8.943253043403827,0.0743609889575122
bugula,10,early,14.752729552955897,0.22723505721736395
bugula,10,early,18.536956167397218,0.18636945405291308
bugula,10,early,17.22598286977139,0.1721779830333358
bugula,10,early,16.413557427532545,0.14145716989778617
bugula,10,early,19.490361844423216,0.24928693273276323
bugula,10,early,13.411821509170899,0.26645472013994936
bugula,10,early,14.346841256668904,0.18143334687002363
bugula,10,early,11.830318036525739,0.26542725824143193
bugula,10,early,6.865996852481809,0.061000970990231274
bugula,10,early,12.205422740350652,0.2655145371096212
bugula,10,early,19.062177753678785,0.210183069908335
bugula,10,early,7.635803241226909,0.11818951486639657
bugula,10,early,18.23531777992624,0.2893535913261043
bugula,10,early,10.92179692003255,0.04565365199587906
bugula,10,early,11.952010307219773,0.1916454161105663
bugula,10,early,13.720460188912261,0.20450219508637305
bugula,10,early,16.39889461684847,0.1313236729889262
bugula,10,early,14.531708750544524,0.1518466671072549
bugula,10,late,0.31189809270401764,0.47605320350410585
bugula,10,late,0.0743609889575122,0.20797102199534198
bugula,10,late,0.22723505721736395,0.4970859727813795
bugula,10,late,0.18636945405291308,0.5162510963902359
bugula,10,late,0.1721779830333358,0.32391285199897374
bugula,10,late,0.14145716989778617,0.3646031630668223
bugula,10,late,0.24928693273276323,0.3157070317129583
bugula,10,late,0.26645472013994936,0.4397497811555812
bugula,10,late,0.18143334687002363,0.38673811668909475
bugula,10,late,0.26542725824143193,0.5823562837986153
bugula,10,late,0.061000970990231274,0.19874587290592946
bugula,10,late,0.2655145371096212,0.3999350011603258
bugula,10,late,0.210183069908335,0.3911501048525634
bugula,10,late,0.11818951486639657,0.33020829213988706
bugula,10,late,0.2893535913261043,0.39533024172430214
bugula,10,late,0.04565365199587906,0.517271588334248
bugula,10,late,0.1916454161105663,0.30092391615988057
bugula,10,late,0.20450219508637305,0.3854887196091473
bugula,10,late,0.1313236729889262,0.38047326562819456
bugula,10,late,0.1518466671072549,0.24034342678824017
bugula,11,early,10.616368066863249,0.15013558792884926
bugula,11,early,17.867788742283672,0.17549411885360489
bugula,11,early,11.250267606667961,0.20558072911501837
bugula,11,early,13.80254694722237,0.1545897329684239
bugula,11,early,14.653561217686416,0.12481317990818352
bugula,11,early,14.59564816684971,0.1933124811504555
bugula,11,early,14.005605297342159,0.10994387507098989
bugula,11,early,8.499297870478852,0.13715459687399448
bugula,11,early,11.715573553712792,0.07234110495633013
bugula,11,early,13.281312546962704,0.11471998591440233
bugula,11,early,13.539196986883681,0.15922717208783185
bugula,11,late,0.15013558792884926,0.507696721598638
bugula,11,late,0.17549411885360489,0.4859335110454531
bugula,11,late,0.20558072911501837,0.6039808069338384
bugula,11,late,0.1545897329684239,0.5891779567933039
bugula,11,late,0.12481317990818352,0.5096729572988279
bugula,11,late,0.1933124811504555,0.5895709685518631
bugula,11,late,0.10994387507098989,0.4179742960383072
bugula,11,late,0.13715459687399448,0.43310912021306647
bugula,11,late,0.07234110495633013,0.603700253196589
bugula,11,late,0.11471998591440233,0.5897702995800682
bugula,11,late,0.15922717208783185,0.6378168245115448
bugula,12,early,12.616595895372019,0.18809949518186114
bugula,12,early,16.695136607204653,0.2044202702016086
bugula,12,early,15.215203908983547,0.23309580089939774
bugula,12,early,15.252841980803415,0.07564408901164119
bugula,12,early,10.696394795087995,0.12079703902597207
bugula,12,early,13.224522413266842,0.1105710780719799
bugula,12,early,16.425188335713955,0.13582791494044272
bugula,12,early,10.260465418956803,0.1574848659106725
bugula,12,early,14.889965860185837,0.1517455311069913
bugula,12,early,12.152299264694976,0.14126789796341818
bugula,12,early,11.106965477443254,0.22528976603337805
bugula,12,late,0.18809949518186114,0.7011901957023502
bugula,12,late,0.2044202702016086,0.6356980774646841
bugula,12,late,0.23309580089939774,0.4706432398290686
bugula,12,late,0.07564408901164119,0.36539316396272986
bugula,12,late,0.12079703902597207,0.575395582041075
bugula,12,late,0.1105710780719799,0.40103618108173034
bugula,12,late,0.13582791494044272,0.497835286385777
bugula,12,late,0.1574848659106725,0.3558999188673442
bugula,12,late,0.1517455311069913,0.4913640356019908
bugula,12,late,0.14126789796341818,0.5160183705082776
bugula,12,late,0.22528976603337805,0.45701768280502697
watersipora,13,early,18.364770142917422,0.3671954389040063
watersipora,13,early,15.888111867115777,0.23063007222237378
watersipora,13,early,14.024506820749524,0.18081251082804714
watersipora,13,early,16.889928458016787,0.3315489569777192
watersipora,13,early,18.066908330440945,0.4151420771777081
watersipora,13,early,21.4392204027846,0.47305086940963686
watersipora,13,early,17.85011140712678,0.1084951630937381
watersipora,13,early,18.352697399920423,0.18151836706858848
watersipora,13,early,16.02615984197424,0.2497377450291934
watersipora,13,early,19.709264644858468,0.2846209697297947
watersipora,13,early,15.269097982688919,0.344035818104602
watersipora,13,early,16.534112222410347,0.17302388490334153
watersipora,13,early,19.195060796670106,0.2550776827556498
watersipora,13,early,21.25577479131891,0.21547804718156915
watersipora,13,early,21.552494106111105,0.25732293128107764
watersipora,13,early,25.053463897128957,0.5547446160801701
watersipora,13,larvae,18.02817254550918,0.8677759606024004
watersipora,13,larvae,19.48104789134839,0.807922129694139
watersipora,13,larvae,25.33364106292391,0.7542490016495708
watersipora,13,larvae,20.59921037626259,0.5689643757401982
watersipora,13,larvae,19.472315518156186,1.0257507920817417
watersipora,13,larvae,15.862279972642309,0.568414482913337
watersipora,13,larvae,16.55958154067222,0.5040603097841007
watersipora,13,larvae,17.982075840641695,0.6551321793371773
watersipora,13,larvae,15.858838227773004,0.30804086482292803
watersipora,13,larvae,16.258116715960142,0.5892374114937348
watersipora,13,larvae,19.869528934201398,0.6009600204104857
watersipora,13,larvae,13.642893313758323,0.17276597283981993
watersipora,13,larvae,17.953642826966064,0.45934364996373417
watersipora,13,larvae,18.64016511391639,0.48717143861290046
watersipora,13,larvae,15.248722812613204,0.4414866941245872
watersipora,13,larvae,18.26223235002336,0.8240361511983876
watersipora,13,larvae,22.36656585599595,0.46686048836700883
watersipora,13,larvae,23.623919441598975,1.0632297255085075
watersipora,13,larvae,15.341611260271543,0.3708847598883385
watersipora,13,larvae,12.95069605897099,0.484959204911251
watersipora,13,late,18.364770142917422,1.5895058477073598
watersipora,13,late,15.888111867115777,0.6088495648793133
watersipora,13,late,14.024506820749524,0.9704683136709471
watersipora,13,late,16.889928458016787,0.9704683136709471
watersipora,13,late,18.066908330440945,1.248478943331216
watersipora,13,late,21.4392204027846,1.2947606053525111
watersipora,13,late,17.85011140712678,1.9673178751838947
watersipora,13,late,18.352697399920423,1.5031645188668499
watersipora,13,late,16.02615984197424,0.542641494302711
watersipora,13,late,19.709264644858468,0.6270965565104365
watersipora,13,late,15.269097982688919,1.222121524114411
watersipora,13,late,16.534112222410347,1.6842559450863104
watersipora,13,late,19.195060796670106,0.8026449211897878
watersipora,13,late,21.25577479131891,0.9105650293037276
watersipora,13,late,21.552494106111105,1.2205308301299571
watersipora,13,late,25.053463897128957,1.085183280666101
watersipora,14,early,14.19907045048382,0.39166157768464316
watersipora,14,early,19.594931427391227,0.36178321265301266
watersipora,14,early,16.57051480169307,0.2622695342435728
watersipora,14,early,24.479130636139196,0.3951605825485244
watersipora,14,early,20.415346387370032,0.4413931326789554
watersipora,14,early,19.787182620753626,0.500440354426471
watersipora,14,early,19.963553041353602,0.3186022290879622
watersipora,14,early,16.161377213349546,0.2697021111514927
watersipora,14,early,17.373130663551024,0.4031346500097575
watersipora,14,early,18.150435837608555,0.3440541953955814
watersipora,14,early,16.19936310000536,0.3537606351681943
watersipora,14,larvae,11.394068288447805,0.3253462984380281
watersipora,14,larvae,14.746321052505829,0.6659118756126506
watersipora,14,larvae,17.138041770470227,0.4281686099762717
watersipora,14,larvae,14.89119847181428,0.635652723358727
watersipora,14,larvae,18.760524410935673,0.7941386934292461
watersipora,14,larvae,14.99975829766698,1.0845272833681578
watersipora,14,larvae,21.926370181485318,0.7212330172058257
watersipora,14,larvae,19.792105078082784,0.5214753760993173
watersipora,14,larvae,17.024484641808,0.6598753297001644
watersipora,14,larvae,20.18142075767794,0.7568344059192296
watersipora,14,larvae,19.86402920195862,1.2378843403439683
watersipora,14,larvae,15.302799567490911,0.7457007467561229
watersipora,14,larvae,17.39963219604298,0.4123941642541009
watersipora,14,larvae,12.669806670413479,0.48123419126051387
watersipora,14,larvae,18.671950999896286,0.9017611916488009
watersipora,14,larvae,20.412900656871557,1.1439277356060362
watersipora,14,larvae,17.381007141036985,0.6171518596784716
watersipora,14,larvae,24.588924417398417,0.4818752569792578
watersipora,14,larvae,24.434897973694493,0.5192094519745628
watersipora,14,late,14.19907045048382,0.6108301678913886
watersipora,14,late,19.594931427391227,1.085547856165513
watersipora,14,late,16.57051480169307,0.876285773541765
watersipora,14,late,24.479130636139196,0.7312285658293083
watersipora,14,late,20.415346387370032,0.8194048364467322
watersipora,14,late,19.787182620753626,0.7169380544958854
watersipora,14,late,19.963553041353602,1.448434264371878
watersipora,14,late,16.161377213349546,0.39716463283554
watersipora,14,late,17.373130663551024,0.5599967454355884
watersipora,14,late,18.150435837608555,0.6764526788684861
watersipora,14,late,16.19936310000536,1.0215795908667822
watersipora,15,early,16.02024649287881,0.16826271492758788
watersipora,15,early,15.819661118325888,0.2570145002153263
watersipora,15,early,24.054595763562936,0.28114589708754606
watersipora,15,early,14.296696375719165,0.16484978990987192
watersipora,15,early,19.250273980201708,0.24571296581800978
watersipora,15,early,17.374496543483364,0.17811098811129047
watersipora,15,early,19.559481862879046,0.23922337489958254
watersipora,15,early,20.982102534935343,0.33733926006939813
watersipora,15,early,16.34460532176665,0.20939787399624316
watersipora,15,early,14.092251457946547,0.1923130731854986
watersipora,15,early,19.86310946539206,0.2668225208984892
watersipora,15,early,22.483598381287855,0.3115037211459477
watersipora,15,early,14.157557233960642,0.2505867641055573
watersipora,15,early,22.19377674499029,0.3776523999954468
watersipora,15,early,14.872300982048552,0.2739403353019082
watersipora,15,larvae,19.602336402436606,0.4789257389521262
watersipora,15,larvae,16.86315131482461,0.41483043508501244
watersipora,15,larvae,13.728916891082715,0.3552023128799946
watersipora,15,larvae,19.467571928677096,0.554525852294138
watersipora,15,larvae,23.046549150996054,0.5563388942549092
watersipora,15,larvae,19.797819983229317,0.3096001019341678
watersipora,15,larvae,23.889872943866088,0.5482078448517572
watersipora,15,larvae,24.025462070278596,0.42181976460967013
watersipora,15,larvae,19.757168510606757,0.7202149515259175
watersipora,15,larvae,19.706814155223952,0.5668828494682286
watersipora,15,larvae,17.91519484918198,0.6457240410637262
watersipora,15,larvae,23.527927974205983,0.46188383278353545
watersipora,15,larvae,17.95751996706406,0.6850438487546179
watersipora,15,larvae,18.98855435078441,0.7619351532622372
watersipora,15,larvae,19.658294141229398,0.4939035753330889
watersipora,15,larvae,13.288111818029629,0.4157752381631976
watersipora,15,larvae,21.236417655516707,0.4061771453418967
watersipora,15,larvae,19.412375793835253,0.4182786175834335
watersipora,15,late,16.02024649287881,0.6269561862911068
watersipora,15,late,15.819661118325888,0.6748196853107795
watersipora,15,late,24.054595763562936,0.6938966487140579
watersipora,15,late,14.296696375719165,0.6274312709750093
watersipora,15,late,19.250273980201708,0.7633609013236844
watersipora,15,late,17.374496543483364,0.5336357872463074
watersipora,15,late,19.559481862879046,0.6200519490740914
watersipora,15,late,20.982102534935343,0.8613515687115078
watersipora,15,late,16.34460532176665,0.6021994146029477
watersipora,15,late,14.092251457946547,0.6478346262616698
watersipora,15,late,19.86310946539206,0.689750115699025
watersipora,15,late,22.483598381287855,0.6763966204173879
watersipora,15,late,14.157557233960642,0.6204641666904808
watersipora,15,late,22.19377674499029,0.6179282465400951
watersipora,15,late,14.872300982048552,0.7049420465365238
watersipora,16,early,16.599373651418066,0.46647917571484493
watersipora,16,early,21.032327370862028,0.4258744247961521
watersipora,16,early,14.122862862623043,0.29004144691269534
watersipora,16,early,15.539126493524645,0.22911008423725146
watersipora,16,early,17.220027037008332,0.4201419037637252
watersipora,16,early,14.273900957938375,0.41745109829460647
watersipora,16,early,13.359516478903647,0.15133916484037246
watersipora,16,early,9.770946829648244,0.2678305918415131
watersipora,16,early,15.61290758258717,0.4267855492474539
watersipora,16,early,16.06762750687889,0.38491281108997427
watersipora,16,early,13.086502847412545,0.2263656639570575
watersipora,16,early,18.509560637402597,0.29513367724797185
watersipora,16,early,12.99008835397055,0.29484843977509073
watersipora,16,early,9.221456225741617,0.3041159162281416
watersipora,16,early,17.448641752388024,0.6458029566557045
watersipora,16,early,21.18723750613589,0.45748013858741193
watersipora,16,larvae,17.07464256226161,0.49382127222266486
watersipora,16,larvae,17.181314240235793,0.8653999544424679
watersipora,16,larvae,16.53117551856414,0.7618213226813864
watersipora,16,larvae,16.63737831174381,0.7830920554007426
watersipora,16,larvae,20.99110712524675,0.6363090146927631
watersipora,16,larvae,19.654628343419105,0.4188002950762689
watersipora,16,larvae,21.862230656730596,0.6238207406711805
watersipora,16,larvae,17.80750217249325,0.8831527975869511
watersipora,16,larvae,21.586482740466757,0.9448453999157078
watersipora,16,larvae,14.46208780573993,0.8504436681098556
watersipora,16,larvae,19.494523980432426,0.7243847703163939
watersipora,16,larvae,20.692211891331958,1.072228236673706
watersipora,16,larvae,20.056095457925377,0.7050795749030419
watersipora,16,larvae,21.49018791124244,1.1804594032282805
watersipora,16,larvae,20.002387800589013,0.9838124314469572
watersipora,16,larvae,21.075067292628013,0.8453031064678861
watersipora,16,larvae,21.447656080975687,0.7396670353767196
watersipora,16,larvae,16.78512790574367,0.61389803462136
watersipora,16,larvae,20.147877469207284,0.9621760600532121
watersipora,16,late,16.599373651418066,1.147134406655993
watersipora,16,late,21.032327370862028,1.5636735067660923
watersipora,16,late,14.122862862623043,1.1120421327781207
watersipora,16,late,15.539126493524645,0.624710440252863
watersipora,16,late,17.220027037008332,0.952223703341588
watersipora,16,late,14.273900957938375,0.942929030895552
watersipora,16,late,13.359516478903647,1.3013068653058355
watersipora,16,late,9.770946829648244,0.6960166149685894
watersipora,16,late,15.61290758258717,1.1483697501995997
watersipora,16,late,16.06762750687889,0.8977763362406993
watersipora,16,late,13.086502847412545,0.49255551601903963
watersipora,16,late,18.509560637402597,1.1379598045113934
watersipora,16,late,12.99008835397055,0.8055383998918928
watersipora,16,late,9.221456225741617,0.868724508452343
watersipora,16,late,17.448641752388024,1.219535595742948
watersipora,16,late,21.18723750613589,1.2141943118573753
watersipora,17,larvae,19.897458519710202,0.875244972881612
watersipora,17,larvae,14.184246564775796,0.5185293613115413
watersipora,17,larvae,14.571906199791036,0.7785176678682674
watersipora,17,larvae,12.593502189167975,0.5810356810889313
watersipora,17,larvae,15.462568585838532,0.6658294571636085
watersipora,17,larvae,16.655348446656234,0.7917943674369876
watersipora,17,larvae,12.221265218575443,0.6288082079577337
watersipora,17,larvae,20.168801560461805,0.6251202016866177
watersipora,17,larvae,17.279381251779792,0.43384025830208633
watersipora,17,larvae,18.884126021775185,0.6224332896360811
watersipora,17,larvae,22.20639159286924,0.7281403865360787
watersipora,17,larvae,21.102587271194565,0.396565789273558
watersipora,17,larvae,17.646516152873627,0.5164119541899956
watersipora,17,larvae,21.083700824812443,0.5736762874987966
watersipora,17,larvae,13.208877301629137,0.6675862129323905
watersipora,17,larvae,21.13410106869491,0.8195614723671917
watersipora,17,larvae,22.528917569795237,0.949165058043994
watersipora,17,larvae,15.467944673567983,0.8260447474341688
watersipora,17,larvae,14.362699362680875,0.8277957150199834
watersipora,18,larvae,19.033711618938348,0.6889841212399036
watersipora,18,larvae,16.655563708601434,0.6627172086826462
watersipora,18,larvae,19.355133760008776,0.7823419838695723
watersipora,18,larvae,17.811809760894405,0.10402853990972992
watersipora,18,larvae,19.760511359344775,0.8815615056969466
watersipora,18,larvae,15.359996332528612,0.355630655283792
watersipora,18,larvae,21.67317476471948,0.2736339741430494
watersipora,18,larvae,21.370367664140456,0.45125080846468363
watersipora,18,larvae,22.7254261544914,0.67938882960957
watersipora,18,larvae,21.126222527283765,0.6293116896929861
watersipora,18,larvae,23.619054865490813,0.971315998413596
watersipora,18,larvae,19.759648602270605,0.7926213896311824
watersipora,18,larvae,21.24127463004026,0.4165339693982151
watersipora,18,larvae,19.028754057857075,0.9255752563739733
watersipora,18,larvae,17.672681841863515,0.4425960890353231
watersipora,18,larvae,21.401779142210465,1.0883731518517636
watersipora,18,larvae,16.288023753246232,0.35350422031946216
watersipora,18,larvae,17.93748810162496,0.27691971629260725
watersipora,18,larvae,19.245506310774164,0.8358653089257917
watersipora,18,larvae,22.70133387358006,0.7852613060340599
watersipora,19,larvae,19.570854356749482,0.557728946183542
watersipora,19,larvae,23.113656245107688,0.4048976908740203
watersipora,19,larvae,18.261909280088293,0.674063232922478
watersipora,19,larvae,19.13976693201199,0.4137053936395553
watersipora,19,larvae,21.951961987831798,0.44298938836938057
watersipora,19,larvae,17.9561199954025,0.5366113026723712
watersipora,19,larvae,21.112084526438657,0.811321163878275
watersipora,19,larvae,18.76591219729552,0.41505566134606386
watersipora,19,larvae,17.96376669443344,0.37021430859293925
watersipora,19,larvae,16.653841921018415,0.4898614605083273
watersipora,19,larvae,20.498554834230006,0.8521940075358325
watersipora,19,larvae,15.138532655497032,0.3309287737183089
watersipora,19,larvae,22.780958557726038,0.764797461906571
watersipora,19,larvae,17.2760438618645,0.6795635806552318
watersipora,19,larvae,21.999259418002485,0.7042452428096108
watersipora,19,larvae,20.34688324440949,0.5194398614194884
watersipora,19,larvae,21.712258153362594,0.3521325153697861
watersipora,20,larvae,15.079517166114886,0.5426275752939066
watersipora,20,larvae,20.082087314236777,0.7833104077520969
watersipora,20,larvae,18.076101862352473,0.44431715541833505
watersipora,20,larvae,20.494131805911206,0.6973101808078892
watersipora,20,larvae,17.42234855208076,0.2955878958608821
watersipora,20,larvae,20.525093633235873,0.6742361142280496
watersipora,20,larvae,18.541040177440834,0.5955593044014199
watersipora,20,larvae,17.19229375139869,0.43550843709273884
watersipora,20,larvae,19.818200096673635,0.5557803705653285
watersipora,20,larvae,23.80035149648133,0.4954427458940508
watersipora,20,larvae,23.399408539224705,0.8157732269424385
watersipora,20,larvae,18.30349024020916,0.5781470579960163
watersipora,20,larvae,17.179161243877683,0.4518706428641144
watersipora,20,larvae,18.51733732248976,0.5501880558951646
watersipora,20,larvae,23.201191996332344,0.23078096818730492
watersipora,20,larvae,19.152808792000208,1.0227154033356856
watersipora,20,larvae,16.989073959925364,0.5202189174424919
watersipora,20,larvae,21.284664108381374,0.7847319896272982
watersipora,20,larvae,14.947304607738806,0.26375995801219587
watersipora,20,larvae,18.21795969848552,0.31174201627883935
watersipora,21,larvae,21.053483098188032,0.46288462536054964
watersipora,21,larvae,18.072116601739758,0.49039992150976225
watersipora,21,larvae,15.058555918443018,0.4750853505733072
watersipora,21,larvae,15.506760631591765,0.5040810822176013
watersipora,21,larvae,15.949720685008815,0.5148553334366094
watersipora,21,larvae,18.90858904109241,0.41932305189954605
watersipora,21,larvae,14.44833417942463,0.4378439740644137
watersipora,21,larvae,17.94254995280792,0.47831452465476404
watersipora,21,larvae,14.783613775336319,0.46339885140574855
watersipora,21,larvae,22.878847789532557,0.6015128562021123
watersipora,21,larvae,23.843273637860534,0.8313724868146255
watersipora,21,larvae,14.081975876394214,0.40450987389416987
watersipora,21,larvae,16.130318841593393,0.42363818625401156
watersipora,21,larvae,15.570094053595982,0.6140204548150185
watersipora,21,larvae,19.03101734163332,0.6231737094967755
watersipora,21,larvae,15.865291207975183,0.5223382924608156
watersipora,21,larvae,17.707462795859065,0.6544693988923322
watersipora,21,larvae,18.442675887093234,0.4779944389472017
watersipora,21,larvae,22.18792350819881,0.7473010268308484
watersipora,21,larvae,22.247000726911686,0.6262868254610916
